"run","tick","AgentType","X","Y"
6,4.0,"HUMAN",21,23
6,4.0,"HUMAN",3,3
6,4.0,"HUMAN",20,28
6,4.0,"HUMAN",1,30
6,4.0,"HUMAN",36,11
6,4.0,"HUMAN",2,38
6,4.0,"HUMAN",40,45
6,4.0,"HUMAN",33,34
6,4.0,"HUMAN",48,22
6,4.0,"HUMAN",30,2
6,4.0,"HUMAN",36,42
6,4.0,"HUMAN",29,31
6,4.0,"HUMAN",33,25
6,4.0,"HUMAN",29,24
6,4.0,"HUMAN",30,40
6,4.0,"ZOMBIE",49,3
6,4.0,"HUMAN",48,8
6,4.0,"HUMAN",2,9
6,4.0,"HUMAN",40,40
6,4.0,"HUMAN",6,44
6,4.0,"HUMAN",30,45
6,4.0,"ZOMBIE",6,32
6,4.0,"HUMAN",38,31
6,4.0,"HUMAN",18,34
6,4.0,"HUMAN",36,33
6,4.0,"ZOMBIE",37,39
6,5.0,"HUMAN",41,40
6,5.0,"HUMAN",45,24
6,5.0,"HUMAN",29,31
6,5.0,"HUMAN",8,2
6,5.0,"HUMAN",36,28
6,5.0,"HUMAN",44,42
6,5.0,"HUMAN",34,49
6,5.0,"HUMAN",41,31
6,5.0,"HUMAN",20,18
6,5.0,"HUMAN",41,36
6,5.0,"HUMAN",11,49
6,5.0,"HUMAN",6,11
6,5.0,"HUMAN",12,1
6,5.0,"HUMAN",0,0
6,5.0,"HUMAN",34,35
6,5.0,"HUMAN",33,18
6,5.0,"HUMAN",9,7
6,5.0,"ZOMBIE",42,13
6,5.0,"HUMAN",23,18
6,5.0,"HUMAN",4,36
6,5.0,"HUMAN",49,5
6,5.0,"HUMAN",41,23
6,5.0,"HUMAN",34,3
6,5.0,"HUMAN",33,37
6,5.0,"HUMAN",1,43
6,5.0,"ZOMBIE",41,13
6,5.0,"ZOMBIE",35,39
6,5.0,"HUMAN",10,42
6,5.0,"HUMAN",19,11
6,5.0,"HUMAN",23,42
6,5.0,"HUMAN",44,27
6,5.0,"HUMAN",24,9
6,5.0,"HUMAN",28,6
6,5.0,"HUMAN",3,47
6,5.0,"ZOMBIE",24,37
6,5.0,"HUMAN",47,49
6,5.0,"HUMAN",40,16
6,5.0,"HUMAN",32,37
6,5.0,"HUMAN",21,3
6,5.0,"HUMAN",10,41
6,5.0,"HUMAN",1,41
6,5.0,"HUMAN",19,42
6,5.0,"HUMAN",17,49
6,5.0,"HUMAN",24,34
6,5.0,"HUMAN",1,5
6,5.0,"HUMAN",24,41
6,5.0,"HUMAN",45,3
6,5.0,"HUMAN",45,47
6,5.0,"HUMAN",24,40
6,5.0,"HUMAN",16,3
6,5.0,"HUMAN",16,23
6,5.0,"HUMAN",45,2
6,5.0,"HUMAN",24,20
6,5.0,"HUMAN",26,33
6,5.0,"HUMAN",33,17
6,5.0,"ZOMBIE",35,47
6,5.0,"HUMAN",28,7
6,5.0,"HUMAN",22,31
6,5.0,"ZOMBIE",35,36
6,5.0,"HUMAN",17,32
6,5.0,"HUMAN",41,29
6,5.0,"HUMAN",20,17
6,5.0,"HUMAN",47,29
6,5.0,"HUMAN",49,28
6,5.0,"HUMAN",0,30
6,5.0,"HUMAN",7,3
6,5.0,"HUMAN",28,16
6,5.0,"HUMAN",41,20
6,5.0,"HUMAN",43,6
6,5.0,"HUMAN",48,16
6,5.0,"HUMAN",45,19
6,5.0,"HUMAN",6,35
6,5.0,"HUMAN",7,25
6,5.0,"HUMAN",49,30
6,5.0,"HUMAN",7,45
6,5.0,"HUMAN",1,41
6,5.0,"HUMAN",25,27
6,5.0,"HUMAN",39,41
6,5.0,"HUMAN",13,18
6,5.0,"HUMAN",36,8
6,5.0,"HUMAN",5,30
6,5.0,"HUMAN",11,32
6,5.0,"ZOMBIE",48,5
6,5.0,"HUMAN",33,22
6,5.0,"ZOMBIE",25,8
6,5.0,"HUMAN",22,47
6,5.0,"HUMAN",20,23
6,5.0,"HUMAN",37,6
6,5.0,"HUMAN",35,21
6,5.0,"HUMAN",18,37
6,5.0,"HUMAN",10,20
6,5.0,"HUMAN",37,44
6,5.0,"HUMAN",27,4
6,5.0,"HUMAN",45,10
6,5.0,"ZOMBIE",39,46
6,5.0,"HUMAN",7,38
6,5.0,"HUMAN",15,45
6,5.0,"HUMAN",18,48
6,5.0,"ZOMBIE",23,3
6,5.0,"HUMAN",2,4
6,5.0,"HUMAN",20,29
6,5.0,"HUMAN",1,35
6,5.0,"HUMAN",21,46
6,5.0,"HUMAN",32,41
6,5.0,"HUMAN",0,26
6,5.0,"HUMAN",36,7
6,5.0,"ZOMBIE",39,13
6,5.0,"HUMAN",33,34
6,5.0,"HUMAN",34,20
6,5.0,"HUMAN",48,49
6,5.0,"HUMAN",42,34
6,5.0,"HUMAN",31,2
6,5.0,"HUMAN",16,21
6,5.0,"HUMAN",6,4
6,5.0,"HUMAN",29,14
6,5.0,"HUMAN",28,3
6,5.0,"HUMAN",34,3
6,5.0,"HUMAN",3,7
6,5.0,"HUMAN",33,10
6,5.0,"HUMAN",0,36
6,5.0,"HUMAN",37,32
6,5.0,"HUMAN",49,48
6,5.0,"HUMAN",19,34
6,5.0,"HUMAN",41,16
6,5.0,"HUMAN",48,7
6,5.0,"HUMAN",7,17
6,5.0,"HUMAN",44,25
6,5.0,"HUMAN",20,26
6,5.0,"HUMAN",46,40
6,5.0,"HUMAN",16,18
6,5.0,"HUMAN",38,1
6,5.0,"HUMAN",30,42
6,5.0,"HUMAN",37,43
6,5.0,"HUMAN",36,21
6,5.0,"HUMAN",10,24
6,5.0,"HUMAN",21,31
6,5.0,"HUMAN",20,3
6,5.0,"ZOMBIE",36,37
6,5.0,"HUMAN",16,9
6,5.0,"HUMAN",16,48
6,5.0,"HUMAN",44,18
6,5.0,"HUMAN",40,48
6,5.0,"HUMAN",0,45
6,5.0,"HUMAN",1,37
6,5.0,"HUMAN",45,27
6,5.0,"HUMAN",25,35
6,5.0,"HUMAN",1,37
6,5.0,"HUMAN",26,38
6,5.0,"HUMAN",44,15
6,5.0,"HUMAN",4,11
6,5.0,"HUMAN",0,22
6,5.0,"HUMAN",22,10
6,5.0,"HUMAN",49,33
6,5.0,"HUMAN",29,28
6,5.0,"HUMAN",32,26
6,5.0,"HUMAN",6,25
6,5.0,"HUMAN",13,26
6,5.0,"HUMAN",36,15
6,5.0,"HUMAN",16,38
6,5.0,"HUMAN",16,18
6,5.0,"HUMAN",27,42
6,5.0,"HUMAN",24,32
6,5.0,"HUMAN",41,4
6,5.0,"HUMAN",24,16
6,5.0,"HUMAN",23,8
6,5.0,"HUMAN",30,24
6,5.0,"HUMAN",30,36
6,5.0,"ZOMBIE",9,10
6,5.0,"HUMAN",14,11
6,5.0,"HUMAN",44,16
6,5.0,"HUMAN",19,46
6,5.0,"HUMAN",5,16
6,5.0,"HUMAN",40,5
6,5.0,"HUMAN",25,17
6,5.0,"HUMAN",29,47
6,5.0,"HUMAN",3,1
6,5.0,"HUMAN",4,18
6,5.0,"HUMAN",9,36
6,5.0,"HUMAN",37,9
6,5.0,"ZOMBIE",38,37
6,5.0,"HUMAN",47,18
6,5.0,"HUMAN",48,33
6,5.0,"HUMAN",11,34
6,5.0,"HUMAN",9,44
6,5.0,"HUMAN",21,23
6,5.0,"HUMAN",3,3
6,5.0,"HUMAN",20,28
6,5.0,"HUMAN",1,30
6,5.0,"HUMAN",36,11
6,5.0,"HUMAN",2,38
6,5.0,"HUMAN",40,45
6,5.0,"HUMAN",33,34
6,5.0,"HUMAN",48,22
6,5.0,"HUMAN",30,2
6,5.0,"HUMAN",36,42
6,5.0,"HUMAN",29,31
6,5.0,"HUMAN",33,25
6,5.0,"HUMAN",29,24
6,5.0,"HUMAN",30,40
6,5.0,"ZOMBIE",0,4
6,5.0,"HUMAN",48,8
6,5.0,"HUMAN",2,9
6,5.0,"HUMAN",40,40
6,5.0,"HUMAN",6,44
6,5.0,"HUMAN",30,45
6,5.0,"ZOMBIE",6,32
6,5.0,"HUMAN",38,31
6,5.0,"HUMAN",18,34
6,5.0,"HUMAN",36,33
6,5.0,"ZOMBIE",37,38
6,6.0,"HUMAN",41,40
6,6.0,"HUMAN",45,24
6,6.0,"HUMAN",29,31
6,6.0,"HUMAN",8,2
6,6.0,"HUMAN",36,28
6,6.0,"HUMAN",44,42
6,6.0,"HUMAN",34,49
6,6.0,"HUMAN",41,31
6,6.0,"ZOMBIE",34,35
6,6.0,"HUMAN",20,18
6,6.0,"HUMAN",41,36
6,6.0,"HUMAN",11,49
6,6.0,"HUMAN",6,11
6,6.0,"HUMAN",12,1
6,6.0,"HUMAN",0,0
6,6.0,"HUMAN",33,18
6,6.0,"HUMAN",9,7
6,6.0,"ZOMBIE",42,13
6,6.0,"HUMAN",23,18
6,6.0,"HUMAN",4,36
6,6.0,"HUMAN",0,7
6,6.0,"HUMAN",41,23
6,6.0,"HUMAN",34,3
6,6.0,"HUMAN",33,37
6,6.0,"HUMAN",1,43
6,6.0,"ZOMBIE",42,12
6,6.0,"ZOMBIE",35,39
6,6.0,"HUMAN",10,42
6,6.0,"HUMAN",19,11
6,6.0,"HUMAN",23,42
6,6.0,"HUMAN",44,27
6,6.0,"HUMAN",25,8
6,6.0,"HUMAN",28,6
6,6.0,"HUMAN",3,47
6,6.0,"ZOMBIE",24,36
6,6.0,"HUMAN",47,49
6,6.0,"HUMAN",40,16
6,6.0,"HUMAN",32,37
6,6.0,"HUMAN",21,3
6,6.0,"HUMAN",10,41
6,6.0,"HUMAN",1,41
6,6.0,"HUMAN",19,42
6,6.0,"HUMAN",17,49
6,6.0,"HUMAN",24,34
6,6.0,"HUMAN",1,5
6,6.0,"HUMAN",24,41
6,6.0,"HUMAN",45,3
6,6.0,"HUMAN",45,47
6,6.0,"HUMAN",24,40
6,6.0,"HUMAN",16,3
6,6.0,"HUMAN",16,23
6,6.0,"HUMAN",45,2
6,6.0,"HUMAN",24,20
6,6.0,"HUMAN",26,33
6,6.0,"HUMAN",33,17
6,6.0,"ZOMBIE",35,46
6,6.0,"HUMAN",28,7
6,6.0,"HUMAN",22,31
6,6.0,"ZOMBIE",34,35
6,6.0,"HUMAN",17,32
6,6.0,"HUMAN",41,29
6,6.0,"HUMAN",20,17
6,6.0,"HUMAN",47,29
6,6.0,"HUMAN",49,28
6,6.0,"HUMAN",0,30
6,6.0,"HUMAN",7,3
6,6.0,"HUMAN",28,16
6,6.0,"HUMAN",41,20
6,6.0,"HUMAN",43,6
6,6.0,"HUMAN",48,16
6,6.0,"HUMAN",45,19
6,6.0,"HUMAN",6,35
6,6.0,"HUMAN",7,25
6,6.0,"HUMAN",49,30
6,6.0,"HUMAN",7,45
6,6.0,"HUMAN",1,41
6,6.0,"HUMAN",25,27
6,6.0,"HUMAN",39,41
6,6.0,"HUMAN",13,18
6,6.0,"HUMAN",36,8
6,6.0,"HUMAN",5,30
6,6.0,"HUMAN",11,32
6,6.0,"ZOMBIE",49,4
6,6.0,"HUMAN",33,22
6,6.0,"ZOMBIE",24,8
6,6.0,"HUMAN",22,47
6,6.0,"HUMAN",20,23
6,6.0,"HUMAN",37,6
6,6.0,"HUMAN",35,21
6,6.0,"HUMAN",18,37
6,6.0,"HUMAN",10,20
6,6.0,"HUMAN",37,44
6,6.0,"HUMAN",27,4
6,6.0,"HUMAN",45,10
6,6.0,"ZOMBIE",39,45
6,6.0,"HUMAN",7,38
6,6.0,"HUMAN",15,45
6,6.0,"HUMAN",18,48
6,6.0,"ZOMBIE",23,3
6,6.0,"HUMAN",2,4
6,6.0,"HUMAN",20,29
6,6.0,"HUMAN",1,35
6,6.0,"HUMAN",21,46
6,6.0,"HUMAN",32,41
6,6.0,"HUMAN",0,26
6,6.0,"HUMAN",36,7
6,6.0,"ZOMBIE",39,12
6,6.0,"HUMAN",33,34
6,6.0,"HUMAN",34,20
6,6.0,"HUMAN",48,49
6,6.0,"HUMAN",42,34
6,6.0,"HUMAN",31,2
6,6.0,"HUMAN",16,21
6,6.0,"HUMAN",6,4
6,6.0,"HUMAN",29,14
6,6.0,"HUMAN",28,3
6,6.0,"HUMAN",34,3
6,6.0,"HUMAN",3,7
6,6.0,"HUMAN",33,10
6,6.0,"HUMAN",0,36
6,6.0,"HUMAN",37,32
6,6.0,"HUMAN",49,48
6,6.0,"HUMAN",19,34
6,6.0,"HUMAN",41,16
6,6.0,"HUMAN",48,7
6,6.0,"HUMAN",7,17
6,6.0,"HUMAN",44,25
6,6.0,"HUMAN",20,26
6,6.0,"HUMAN",46,40
6,6.0,"HUMAN",16,18
6,6.0,"HUMAN",38,1
6,6.0,"HUMAN",30,42
6,6.0,"HUMAN",37,43
6,6.0,"HUMAN",36,21
6,6.0,"HUMAN",10,24
6,6.0,"HUMAN",21,31
6,6.0,"HUMAN",20,3
6,6.0,"ZOMBIE",36,37
6,6.0,"HUMAN",16,9
6,6.0,"HUMAN",16,48
6,6.0,"HUMAN",44,18
6,6.0,"HUMAN",40,48
6,6.0,"HUMAN",0,45
6,6.0,"HUMAN",1,37
6,6.0,"HUMAN",45,27
6,6.0,"HUMAN",25,35
6,6.0,"HUMAN",1,37
6,6.0,"HUMAN",26,38
6,6.0,"HUMAN",44,15
6,6.0,"HUMAN",4,11
6,6.0,"HUMAN",0,22
6,6.0,"HUMAN",22,10
6,6.0,"HUMAN",49,33
6,6.0,"HUMAN",29,28
6,6.0,"HUMAN",32,26
6,6.0,"HUMAN",6,25
6,6.0,"HUMAN",13,26
6,6.0,"HUMAN",36,15
6,6.0,"HUMAN",16,38
6,6.0,"HUMAN",16,18
6,6.0,"HUMAN",27,42
6,6.0,"HUMAN",24,32
6,6.0,"HUMAN",41,4
6,6.0,"HUMAN",24,16
6,6.0,"HUMAN",22,6
6,6.0,"HUMAN",30,24
6,6.0,"HUMAN",30,36
6,6.0,"ZOMBIE",9,10
6,6.0,"HUMAN",14,11
6,6.0,"HUMAN",44,16
6,6.0,"HUMAN",19,46
6,6.0,"HUMAN",5,16
6,6.0,"HUMAN",40,5
6,6.0,"HUMAN",25,17
6,6.0,"HUMAN",29,47
6,6.0,"HUMAN",3,1
6,6.0,"HUMAN",4,18
6,6.0,"HUMAN",9,36
6,6.0,"HUMAN",37,9
6,6.0,"ZOMBIE",38,37
6,6.0,"HUMAN",47,18
6,6.0,"HUMAN",48,33
6,6.0,"HUMAN",11,34
6,6.0,"HUMAN",9,44
6,6.0,"HUMAN",21,23
6,6.0,"HUMAN",3,3
6,6.0,"HUMAN",20,28
6,6.0,"HUMAN",1,30
6,6.0,"HUMAN",36,11
6,6.0,"HUMAN",2,38
6,6.0,"HUMAN",39,47
6,6.0,"HUMAN",33,34
6,6.0,"HUMAN",48,22
6,6.0,"HUMAN",30,2
6,6.0,"HUMAN",36,42
6,6.0,"HUMAN",29,31
6,6.0,"HUMAN",33,25
6,6.0,"HUMAN",29,24
6,6.0,"HUMAN",30,40
6,6.0,"ZOMBIE",0,4
6,6.0,"HUMAN",48,8
6,6.0,"HUMAN",2,9
6,6.0,"HUMAN",40,40
6,6.0,"HUMAN",6,44
6,6.0,"HUMAN",30,45
6,6.0,"ZOMBIE",6,32
6,6.0,"HUMAN",38,31
6,6.0,"HUMAN",18,34
6,6.0,"HUMAN",36,33
6,6.0,"ZOMBIE",37,38
6,7.0,"HUMAN",41,40
6,7.0,"HUMAN",45,24
6,7.0,"HUMAN",29,31
6,7.0,"HUMAN",8,2
6,7.0,"HUMAN",36,28
6,7.0,"HUMAN",44,42
6,7.0,"HUMAN",34,49
6,7.0,"HUMAN",41,31
6,7.0,"ZOMBIE",33,34
6,7.0,"HUMAN",20,18
6,7.0,"HUMAN",41,36
6,7.0,"HUMAN",11,49
6,7.0,"HUMAN",6,11
6,7.0,"HUMAN",12,1
6,7.0,"HUMAN",0,0
6,7.0,"HUMAN",33,18
6,7.0,"HUMAN",9,7
6,7.0,"ZOMBIE",42,12
6,7.0,"HUMAN",23,18
6,7.0,"HUMAN",4,36
6,7.0,"HUMAN",0,7
6,7.0,"HUMAN",41,23
6,7.0,"HUMAN",34,3
6,7.0,"HUMAN",33,37
6,7.0,"HUMAN",1,43
6,7.0,"ZOMBIE",41,12
6,7.0,"ZOMBIE",35,38
6,7.0,"HUMAN",10,42
6,7.0,"HUMAN",19,11
6,7.0,"HUMAN",23,42
6,7.0,"HUMAN",44,27
6,7.0,"HUMAN",23,9
6,7.0,"ZOMBIE",33,34
6,7.0,"HUMAN",28,6
6,7.0,"HUMAN",3,47
6,7.0,"ZOMBIE",24,35
6,7.0,"HUMAN",47,49
6,7.0,"HUMAN",40,16
6,7.0,"HUMAN",32,37
6,7.0,"HUMAN",21,3
6,7.0,"HUMAN",10,41
6,7.0,"HUMAN",1,41
6,7.0,"HUMAN",19,42
6,7.0,"HUMAN",17,49
6,7.0,"HUMAN",24,34
6,7.0,"HUMAN",24,41
6,7.0,"HUMAN",45,3
6,7.0,"HUMAN",45,47
6,7.0,"HUMAN",24,40
6,7.0,"HUMAN",16,3
6,7.0,"HUMAN",16,23
6,7.0,"HUMAN",45,2
6,7.0,"HUMAN",24,20
6,7.0,"HUMAN",26,33
6,7.0,"HUMAN",33,17
6,7.0,"ZOMBIE",35,45
6,7.0,"HUMAN",28,7
6,7.0,"HUMAN",22,31
6,7.0,"ZOMBIE",34,35
6,7.0,"HUMAN",17,32
6,7.0,"HUMAN",41,29
6,7.0,"HUMAN",20,17
6,7.0,"HUMAN",47,29
6,7.0,"HUMAN",49,28
6,7.0,"HUMAN",0,30
6,7.0,"HUMAN",7,3
6,7.0,"HUMAN",28,16
6,7.0,"HUMAN",41,20
6,7.0,"HUMAN",43,6
6,7.0,"HUMAN",48,16
6,7.0,"HUMAN",45,19
6,7.0,"HUMAN",6,35
6,7.0,"HUMAN",7,25
6,7.0,"HUMAN",49,30
6,7.0,"HUMAN",7,45
6,7.0,"HUMAN",1,41
6,7.0,"HUMAN",25,27
6,7.0,"HUMAN",39,41
6,7.0,"HUMAN",13,18
6,7.0,"HUMAN",36,8
6,7.0,"HUMAN",5,30
6,7.0,"HUMAN",11,32
6,7.0,"ZOMBIE",0,5
6,7.0,"HUMAN",33,22
6,7.0,"ZOMBIE",25,7
6,7.0,"HUMAN",22,47
6,7.0,"HUMAN",20,23
6,7.0,"HUMAN",37,6
6,7.0,"HUMAN",35,21
6,7.0,"HUMAN",18,37
6,7.0,"HUMAN",10,20
6,7.0,"HUMAN",37,44
6,7.0,"HUMAN",27,4
6,7.0,"HUMAN",45,10
6,7.0,"ZOMBIE",39,45
6,7.0,"HUMAN",7,38
6,7.0,"HUMAN",15,45
6,7.0,"HUMAN",18,48
6,7.0,"ZOMBIE",23,3
6,7.0,"HUMAN",2,4
6,7.0,"HUMAN",20,29
6,7.0,"HUMAN",1,35
6,7.0,"HUMAN",21,46
6,7.0,"HUMAN",32,41
6,7.0,"HUMAN",0,26
6,7.0,"HUMAN",36,7
6,7.0,"ZOMBIE",39,12
6,7.0,"HUMAN",33,34
6,7.0,"HUMAN",34,20
6,7.0,"HUMAN",48,49
6,7.0,"HUMAN",42,34
6,7.0,"HUMAN",31,2
6,7.0,"HUMAN",16,21
6,7.0,"HUMAN",6,4
6,7.0,"HUMAN",29,14
6,7.0,"HUMAN",28,3
6,7.0,"HUMAN",34,3
6,7.0,"HUMAN",3,7
6,7.0,"HUMAN",33,10
6,7.0,"HUMAN",0,36
6,7.0,"HUMAN",37,32
6,7.0,"HUMAN",49,48
6,7.0,"HUMAN",19,34
6,7.0,"HUMAN",41,16
6,7.0,"HUMAN",48,7
6,7.0,"HUMAN",7,17
6,7.0,"HUMAN",44,25
6,7.0,"HUMAN",20,26
6,7.0,"HUMAN",46,40
6,7.0,"HUMAN",16,18
6,7.0,"HUMAN",38,1
6,7.0,"HUMAN",30,42
6,7.0,"HUMAN",37,43
6,7.0,"HUMAN",36,21
6,7.0,"HUMAN",10,24
6,7.0,"HUMAN",21,31
6,7.0,"HUMAN",20,3
6,7.0,"ZOMBIE",35,37
6,7.0,"HUMAN",16,9
6,7.0,"HUMAN",16,48
6,7.0,"HUMAN",44,18
6,7.0,"HUMAN",40,48
6,7.0,"HUMAN",0,45
6,7.0,"HUMAN",1,37
6,7.0,"HUMAN",45,27
6,7.0,"HUMAN",27,33
6,7.0,"HUMAN",1,37
6,7.0,"ZOMBIE",1,5
6,7.0,"HUMAN",26,38
6,7.0,"HUMAN",44,15
6,7.0,"HUMAN",4,11
6,7.0,"HUMAN",0,22
6,7.0,"HUMAN",22,10
6,7.0,"HUMAN",49,33
6,7.0,"HUMAN",29,28
6,7.0,"HUMAN",32,26
6,7.0,"HUMAN",6,25
6,7.0,"HUMAN",13,26
6,7.0,"HUMAN",36,15
6,7.0,"HUMAN",16,38
6,7.0,"HUMAN",16,18
6,7.0,"HUMAN",27,42
6,7.0,"HUMAN",24,32
6,7.0,"HUMAN",41,4
6,7.0,"HUMAN",24,16
6,7.0,"HUMAN",22,6
6,7.0,"HUMAN",30,24
6,7.0,"HUMAN",30,36
6,7.0,"ZOMBIE",8,10
6,7.0,"HUMAN",14,11
6,7.0,"HUMAN",44,16
6,7.0,"HUMAN",19,46
6,7.0,"HUMAN",5,16
6,7.0,"HUMAN",40,5
6,7.0,"HUMAN",25,17
6,7.0,"HUMAN",29,47
6,7.0,"HUMAN",3,1
6,7.0,"HUMAN",4,18
6,7.0,"HUMAN",9,36
6,7.0,"HUMAN",37,9
6,7.0,"ZOMBIE",38,37
6,7.0,"HUMAN",47,18
6,7.0,"HUMAN",48,33
6,7.0,"HUMAN",11,34
6,7.0,"HUMAN",9,44
6,7.0,"HUMAN",21,23
6,7.0,"HUMAN",3,3
6,7.0,"HUMAN",20,28
6,7.0,"HUMAN",1,30
6,7.0,"HUMAN",36,11
6,7.0,"HUMAN",2,38
6,7.0,"HUMAN",39,47
6,7.0,"HUMAN",48,22
6,7.0,"HUMAN",30,2
6,7.0,"HUMAN",36,42
6,7.0,"HUMAN",29,31
6,7.0,"HUMAN",33,25
6,7.0,"HUMAN",29,24
6,7.0,"HUMAN",30,40
6,7.0,"ZOMBIE",1,5
6,7.0,"HUMAN",48,8
6,7.0,"HUMAN",2,9
6,7.0,"HUMAN",40,40
6,7.0,"HUMAN",6,44
6,7.0,"HUMAN",30,45
6,7.0,"ZOMBIE",6,32
6,7.0,"HUMAN",38,31
6,7.0,"HUMAN",18,34
6,7.0,"HUMAN",36,33
6,7.0,"ZOMBIE",37,38
6,8.0,"HUMAN",41,40
6,8.0,"HUMAN",45,24
6,8.0,"HUMAN",29,31
6,8.0,"HUMAN",8,2
6,8.0,"HUMAN",36,28
6,8.0,"HUMAN",44,42
6,8.0,"HUMAN",34,49
6,8.0,"HUMAN",41,31
6,8.0,"ZOMBIE",33,34
6,8.0,"HUMAN",20,18
6,8.0,"HUMAN",41,36
6,8.0,"HUMAN",11,49
6,8.0,"HUMAN",6,11
6,8.0,"HUMAN",12,1
6,8.0,"HUMAN",0,0
6,8.0,"HUMAN",33,18
6,8.0,"HUMAN",9,7
6,8.0,"ZOMBIE",43,11
6,8.0,"HUMAN",23,18
6,8.0,"HUMAN",4,36
6,8.0,"HUMAN",0,7
6,8.0,"HUMAN",41,23
6,8.0,"HUMAN",34,3
6,8.0,"HUMAN",33,37
6,8.0,"HUMAN",1,43
6,8.0,"ZOMBIE",42,11
6,8.0,"ZOMBIE",35,37
6,8.0,"HUMAN",10,42
6,8.0,"HUMAN",19,11
6,8.0,"HUMAN",23,42
6,8.0,"HUMAN",44,27
6,8.0,"HUMAN",23,9
6,8.0,"ZOMBIE",33,34
6,8.0,"HUMAN",28,6
6,8.0,"HUMAN",3,47
6,8.0,"ZOMBIE",24,34
6,8.0,"HUMAN",47,49
6,8.0,"HUMAN",40,16
6,8.0,"HUMAN",32,37
6,8.0,"HUMAN",21,3
6,8.0,"HUMAN",10,41
6,8.0,"HUMAN",1,41
6,8.0,"HUMAN",19,42
6,8.0,"HUMAN",17,49
6,8.0,"HUMAN",24,41
6,8.0,"HUMAN",45,3
6,8.0,"HUMAN",45,47
6,8.0,"HUMAN",24,40
6,8.0,"HUMAN",16,3
6,8.0,"HUMAN",16,23
6,8.0,"HUMAN",45,2
6,8.0,"HUMAN",24,20
6,8.0,"HUMAN",26,33
6,8.0,"HUMAN",33,17
6,8.0,"ZOMBIE",35,45
6,8.0,"HUMAN",28,7
6,8.0,"HUMAN",22,31
6,8.0,"ZOMBIE",33,35
6,8.0,"HUMAN",17,32
6,8.0,"HUMAN",41,29
6,8.0,"HUMAN",20,17
6,8.0,"HUMAN",47,29
6,8.0,"HUMAN",49,28
6,8.0,"HUMAN",0,30
6,8.0,"HUMAN",7,3
6,8.0,"HUMAN",28,16
6,8.0,"HUMAN",41,20
6,8.0,"HUMAN",43,6
6,8.0,"HUMAN",48,16
6,8.0,"HUMAN",45,19
6,8.0,"HUMAN",6,35
6,8.0,"HUMAN",7,25
6,8.0,"HUMAN",49,30
6,8.0,"HUMAN",7,45
6,8.0,"HUMAN",1,41
6,8.0,"HUMAN",25,27
6,8.0,"HUMAN",39,41
6,8.0,"HUMAN",13,18
6,8.0,"HUMAN",36,8
6,8.0,"HUMAN",5,30
6,8.0,"HUMAN",11,32
6,8.0,"ZOMBIE",0,5
6,8.0,"HUMAN",33,22
6,8.0,"ZOMBIE",25,6
6,8.0,"HUMAN",22,47
6,8.0,"HUMAN",20,23
6,8.0,"ZOMBIE",24,34
6,8.0,"HUMAN",37,6
6,8.0,"HUMAN",35,21
6,8.0,"HUMAN",18,37
6,8.0,"HUMAN",10,20
6,8.0,"HUMAN",37,44
6,8.0,"HUMAN",27,4
6,8.0,"HUMAN",45,10
6,8.0,"ZOMBIE",38,45
6,8.0,"HUMAN",7,38
6,8.0,"HUMAN",15,45
6,8.0,"HUMAN",18,48
6,8.0,"ZOMBIE",24,4
6,8.0,"HUMAN",4,3
6,8.0,"HUMAN",20,29
6,8.0,"HUMAN",1,35
6,8.0,"HUMAN",21,46
6,8.0,"HUMAN",32,41
6,8.0,"HUMAN",0,26
6,8.0,"HUMAN",36,7
6,8.0,"ZOMBIE",39,11
6,8.0,"HUMAN",34,20
6,8.0,"HUMAN",48,49
6,8.0,"HUMAN",42,34
6,8.0,"HUMAN",31,2
6,8.0,"HUMAN",16,21
6,8.0,"HUMAN",6,4
6,8.0,"HUMAN",29,14
6,8.0,"HUMAN",28,3
6,8.0,"HUMAN",34,3
6,8.0,"HUMAN",3,7
6,8.0,"HUMAN",33,10
6,8.0,"HUMAN",0,36
6,8.0,"HUMAN",37,32
6,8.0,"HUMAN",49,48
6,8.0,"HUMAN",19,34
6,8.0,"HUMAN",41,16
6,8.0,"HUMAN",48,7
6,8.0,"HUMAN",7,17
6,8.0,"HUMAN",44,25
6,8.0,"HUMAN",20,26
6,8.0,"HUMAN",46,40
6,8.0,"HUMAN",16,18
6,8.0,"HUMAN",38,1
6,8.0,"HUMAN",30,42
6,8.0,"HUMAN",37,43
6,8.0,"HUMAN",36,21
6,8.0,"HUMAN",10,24
6,8.0,"HUMAN",21,31
6,8.0,"HUMAN",20,3
6,8.0,"ZOMBIE",36,38
6,8.0,"HUMAN",16,9
6,8.0,"HUMAN",16,48
6,8.0,"HUMAN",44,18
6,8.0,"HUMAN",40,48
6,8.0,"HUMAN",0,45
6,8.0,"HUMAN",1,37
6,8.0,"HUMAN",45,27
6,8.0,"HUMAN",27,33
6,8.0,"HUMAN",1,37
6,8.0,"ZOMBIE",1,4
6,8.0,"HUMAN",26,38
6,8.0,"HUMAN",44,15
6,8.0,"HUMAN",4,11
6,8.0,"HUMAN",0,22
6,8.0,"HUMAN",22,10
6,8.0,"HUMAN",49,33
6,8.0,"HUMAN",29,28
6,8.0,"HUMAN",32,26
6,8.0,"HUMAN",6,25
6,8.0,"HUMAN",13,26
