"run","tick","AgentType","X","Y"
31,4.0,"HUMAN",4,35
31,4.0,"HUMAN",19,18
31,4.0,"HUMAN",20,22
31,4.0,"HUMAN",14,37
31,4.0,"HUMAN",6,10
31,4.0,"HUMAN",16,38
31,4.0,"HUMAN",49,46
31,4.0,"HUMAN",20,34
31,4.0,"HUMAN",19,35
31,4.0,"HUMAN",24,4
31,4.0,"HUMAN",31,32
31,4.0,"HUMAN",48,10
31,4.0,"HUMAN",47,35
31,4.0,"HUMAN",24,27
31,4.0,"ZOMBIE",16,21
31,4.0,"HUMAN",5,15
31,4.0,"HUMAN",18,32
31,4.0,"HUMAN",24,12
31,4.0,"HUMAN",43,20
31,4.0,"HUMAN",2,39
31,4.0,"HUMAN",12,7
31,4.0,"ZOMBIE",46,3
31,4.0,"HUMAN",5,17
31,4.0,"HUMAN",13,34
31,4.0,"HUMAN",31,15
31,4.0,"HUMAN",40,42
31,5.0,"HUMAN",48,47
31,5.0,"HUMAN",25,5
31,5.0,"HUMAN",8,19
31,5.0,"HUMAN",40,6
31,5.0,"HUMAN",35,40
31,5.0,"HUMAN",10,28
31,5.0,"HUMAN",2,23
31,5.0,"HUMAN",39,33
31,5.0,"HUMAN",0,16
31,5.0,"HUMAN",6,36
31,5.0,"HUMAN",30,13
31,5.0,"HUMAN",42,33
31,5.0,"HUMAN",17,45
31,5.0,"HUMAN",7,49
31,5.0,"HUMAN",12,22
31,5.0,"HUMAN",19,7
31,5.0,"HUMAN",37,15
31,5.0,"HUMAN",4,26
31,5.0,"HUMAN",4,18
31,5.0,"HUMAN",12,31
31,5.0,"HUMAN",45,40
31,5.0,"ZOMBIE",47,13
31,5.0,"HUMAN",33,42
31,5.0,"HUMAN",26,43
31,5.0,"HUMAN",11,42
31,5.0,"HUMAN",41,24
31,5.0,"ZOMBIE",2,41
31,5.0,"HUMAN",49,33
31,5.0,"HUMAN",22,34
31,5.0,"HUMAN",41,36
31,5.0,"HUMAN",20,17
31,5.0,"ZOMBIE",43,3
31,5.0,"HUMAN",26,43
31,5.0,"HUMAN",6,48
31,5.0,"HUMAN",28,6
31,5.0,"HUMAN",29,20
31,5.0,"HUMAN",30,27
31,5.0,"HUMAN",20,39
31,5.0,"HUMAN",23,28
31,5.0,"HUMAN",26,14
31,5.0,"HUMAN",34,3
31,5.0,"HUMAN",26,5
31,5.0,"HUMAN",47,37
31,5.0,"HUMAN",13,9
31,5.0,"HUMAN",36,38
31,5.0,"HUMAN",32,13
31,5.0,"HUMAN",39,19
31,5.0,"HUMAN",32,19
31,5.0,"HUMAN",33,42
31,5.0,"HUMAN",13,33
31,5.0,"HUMAN",24,38
31,5.0,"HUMAN",43,42
31,5.0,"HUMAN",24,20
31,5.0,"HUMAN",1,5
31,5.0,"HUMAN",38,4
31,5.0,"HUMAN",47,39
31,5.0,"HUMAN",14,36
31,5.0,"ZOMBIE",43,3
31,5.0,"ZOMBIE",17,21
31,5.0,"HUMAN",16,8
31,5.0,"HUMAN",32,20
31,5.0,"HUMAN",40,46
31,5.0,"ZOMBIE",1,11
31,5.0,"HUMAN",23,27
31,5.0,"HUMAN",34,5
31,5.0,"HUMAN",2,35
31,5.0,"HUMAN",11,24
31,5.0,"HUMAN",40,29
31,5.0,"HUMAN",24,27
31,5.0,"HUMAN",10,47
31,5.0,"HUMAN",17,3
31,5.0,"HUMAN",5,2
31,5.0,"HUMAN",42,20
31,5.0,"HUMAN",3,30
31,5.0,"HUMAN",40,4
31,5.0,"HUMAN",14,16
31,5.0,"HUMAN",38,3
31,5.0,"HUMAN",18,27
31,5.0,"HUMAN",18,1
31,5.0,"HUMAN",30,36
31,5.0,"HUMAN",27,1
31,5.0,"ZOMBIE",46,23
31,5.0,"HUMAN",28,10
31,5.0,"ZOMBIE",38,38
31,5.0,"HUMAN",18,36
31,5.0,"HUMAN",22,15
31,5.0,"HUMAN",34,13
31,5.0,"HUMAN",2,30
31,5.0,"HUMAN",33,31
31,5.0,"HUMAN",24,47
31,5.0,"HUMAN",40,21
31,5.0,"HUMAN",24,12
31,5.0,"ZOMBIE",8,31
31,5.0,"HUMAN",24,30
31,5.0,"HUMAN",43,17
31,5.0,"HUMAN",17,13
31,5.0,"ZOMBIE",16,21
31,5.0,"ZOMBIE",37,6
31,5.0,"HUMAN",40,40
31,5.0,"HUMAN",10,12
31,5.0,"HUMAN",39,23
31,5.0,"HUMAN",8,19
31,5.0,"HUMAN",7,23
31,5.0,"HUMAN",47,11
31,5.0,"ZOMBIE",43,25
31,5.0,"HUMAN",12,29
31,5.0,"HUMAN",5,24
31,5.0,"HUMAN",21,37
31,5.0,"HUMAN",45,13
31,5.0,"HUMAN",49,37
31,5.0,"HUMAN",9,6
31,5.0,"HUMAN",15,8
31,5.0,"HUMAN",16,9
31,5.0,"HUMAN",32,24
31,5.0,"HUMAN",20,9
31,5.0,"HUMAN",5,4
31,5.0,"HUMAN",26,30
31,5.0,"HUMAN",37,26
31,5.0,"HUMAN",16,17
31,5.0,"HUMAN",1,16
31,5.0,"HUMAN",5,36
31,5.0,"HUMAN",43,46
31,5.0,"HUMAN",44,47
31,5.0,"HUMAN",49,41
31,5.0,"HUMAN",34,41
31,5.0,"HUMAN",10,34
31,5.0,"HUMAN",20,33
31,5.0,"HUMAN",19,44
31,5.0,"HUMAN",45,30
31,5.0,"HUMAN",48,37
31,5.0,"HUMAN",20,43
31,5.0,"HUMAN",19,48
31,5.0,"HUMAN",36,24
31,5.0,"HUMAN",19,15
31,5.0,"HUMAN",6,36
31,5.0,"HUMAN",46,39
31,5.0,"HUMAN",20,16
31,5.0,"ZOMBIE",45,26
31,5.0,"HUMAN",38,4
31,5.0,"HUMAN",37,23
31,5.0,"HUMAN",33,16
31,5.0,"HUMAN",1,31
31,5.0,"HUMAN",36,31
31,5.0,"HUMAN",23,10
31,5.0,"HUMAN",33,3
31,5.0,"HUMAN",20,38
31,5.0,"HUMAN",0,46
31,5.0,"HUMAN",1,22
31,5.0,"HUMAN",48,48
31,5.0,"HUMAN",4,14
31,5.0,"HUMAN",7,29
31,5.0,"HUMAN",44,10
31,5.0,"HUMAN",1,37
31,5.0,"HUMAN",1,8
31,5.0,"HUMAN",0,39
31,5.0,"HUMAN",31,48
31,5.0,"HUMAN",12,40
31,5.0,"HUMAN",3,5
31,5.0,"HUMAN",46,46
31,5.0,"HUMAN",21,23
31,5.0,"HUMAN",44,2
31,5.0,"HUMAN",44,43
31,5.0,"HUMAN",12,28
31,5.0,"HUMAN",42,2
31,5.0,"HUMAN",23,19
31,5.0,"HUMAN",5,10
31,5.0,"HUMAN",37,36
31,5.0,"HUMAN",40,16
31,5.0,"HUMAN",3,9
31,5.0,"ZOMBIE",45,26
31,5.0,"HUMAN",22,27
31,5.0,"ZOMBIE",0,23
31,5.0,"HUMAN",7,44
31,5.0,"HUMAN",32,38
31,5.0,"HUMAN",42,34
31,5.0,"HUMAN",7,34
31,5.0,"HUMAN",5,18
31,5.0,"ZOMBIE",11,35
31,5.0,"HUMAN",0,49
31,5.0,"HUMAN",35,36
31,5.0,"HUMAN",35,33
31,5.0,"HUMAN",3,15
31,5.0,"HUMAN",1,25
31,5.0,"HUMAN",11,44
31,5.0,"HUMAN",4,35
31,5.0,"HUMAN",19,18
31,5.0,"HUMAN",20,22
31,5.0,"HUMAN",14,37
31,5.0,"HUMAN",6,10
31,5.0,"HUMAN",16,38
31,5.0,"HUMAN",49,46
31,5.0,"HUMAN",20,34
31,5.0,"HUMAN",19,35
31,5.0,"HUMAN",24,4
31,5.0,"HUMAN",31,32
31,5.0,"HUMAN",48,10
31,5.0,"HUMAN",47,35
31,5.0,"HUMAN",24,27
31,5.0,"ZOMBIE",15,21
31,5.0,"HUMAN",5,15
31,5.0,"HUMAN",18,32
31,5.0,"HUMAN",24,12
31,5.0,"HUMAN",43,20
31,5.0,"HUMAN",2,39
31,5.0,"HUMAN",12,7
31,5.0,"ZOMBIE",46,3
31,5.0,"HUMAN",5,17
31,5.0,"HUMAN",13,34
31,5.0,"HUMAN",31,15
31,5.0,"HUMAN",40,42
31,6.0,"HUMAN",48,47
31,6.0,"HUMAN",25,5
31,6.0,"HUMAN",8,19
31,6.0,"HUMAN",40,6
31,6.0,"HUMAN",35,40
31,6.0,"HUMAN",10,28
31,6.0,"HUMAN",2,23
31,6.0,"HUMAN",39,33
31,6.0,"HUMAN",0,16
31,6.0,"HUMAN",6,36
31,6.0,"HUMAN",30,13
31,6.0,"HUMAN",42,33
31,6.0,"HUMAN",17,45
31,6.0,"HUMAN",7,49
31,6.0,"HUMAN",12,22
31,6.0,"HUMAN",19,7
31,6.0,"HUMAN",37,15
31,6.0,"HUMAN",4,26
31,6.0,"ZOMBIE",42,2
31,6.0,"HUMAN",4,18
31,6.0,"HUMAN",12,31
31,6.0,"HUMAN",45,40
31,6.0,"ZOMBIE",48,12
31,6.0,"HUMAN",33,42
31,6.0,"HUMAN",26,43
31,6.0,"HUMAN",11,42
31,6.0,"HUMAN",42,22
31,6.0,"ZOMBIE",1,41
31,6.0,"HUMAN",49,33
31,6.0,"HUMAN",22,34
31,6.0,"HUMAN",41,36
31,6.0,"HUMAN",20,17
31,6.0,"ZOMBIE",42,3
31,6.0,"HUMAN",26,43
31,6.0,"HUMAN",6,48
31,6.0,"HUMAN",28,6
31,6.0,"HUMAN",29,20
31,6.0,"HUMAN",30,27
31,6.0,"HUMAN",20,39
31,6.0,"HUMAN",23,28
31,6.0,"HUMAN",26,14
31,6.0,"HUMAN",34,3
31,6.0,"HUMAN",26,5
31,6.0,"HUMAN",47,37
31,6.0,"HUMAN",13,9
31,6.0,"HUMAN",36,38
31,6.0,"HUMAN",32,13
31,6.0,"HUMAN",39,19
31,6.0,"HUMAN",32,19
31,6.0,"HUMAN",33,42
31,6.0,"HUMAN",13,33
31,6.0,"HUMAN",24,38
31,6.0,"HUMAN",43,42
31,6.0,"HUMAN",24,20
31,6.0,"HUMAN",1,5
31,6.0,"HUMAN",40,5
31,6.0,"HUMAN",47,39
31,6.0,"HUMAN",14,36
31,6.0,"ZOMBIE",42,2
31,6.0,"ZOMBIE",16,21
31,6.0,"HUMAN",16,8
31,6.0,"HUMAN",32,20
31,6.0,"HUMAN",40,46
31,6.0,"ZOMBIE",2,10
31,6.0,"HUMAN",23,27
31,6.0,"HUMAN",34,5
31,6.0,"HUMAN",2,35
31,6.0,"HUMAN",11,24
31,6.0,"HUMAN",40,29
31,6.0,"HUMAN",24,27
31,6.0,"HUMAN",10,47
31,6.0,"HUMAN",17,3
31,6.0,"HUMAN",5,2
31,6.0,"HUMAN",42,20
31,6.0,"HUMAN",3,30
31,6.0,"HUMAN",40,4
31,6.0,"HUMAN",14,16
31,6.0,"HUMAN",38,3
31,6.0,"HUMAN",18,27
31,6.0,"HUMAN",18,1
31,6.0,"HUMAN",30,36
31,6.0,"HUMAN",27,1
31,6.0,"ZOMBIE",46,22
31,6.0,"HUMAN",28,10
31,6.0,"ZOMBIE",38,38
31,6.0,"HUMAN",18,36
31,6.0,"HUMAN",22,15
31,6.0,"HUMAN",34,13
31,6.0,"HUMAN",2,30
31,6.0,"HUMAN",33,31
31,6.0,"HUMAN",24,47
31,6.0,"HUMAN",40,21
31,6.0,"HUMAN",24,12
31,6.0,"ZOMBIE",7,31
31,6.0,"HUMAN",24,30
31,6.0,"HUMAN",43,17
31,6.0,"HUMAN",17,13
31,6.0,"ZOMBIE",16,20
31,6.0,"ZOMBIE",38,5
31,6.0,"HUMAN",40,40
31,6.0,"HUMAN",10,12
31,6.0,"HUMAN",39,23
31,6.0,"HUMAN",8,19
31,6.0,"HUMAN",7,23
31,6.0,"HUMAN",47,11
31,6.0,"ZOMBIE",42,24
31,6.0,"HUMAN",12,29
31,6.0,"HUMAN",5,24
31,6.0,"HUMAN",21,37
31,6.0,"HUMAN",45,13
31,6.0,"HUMAN",49,37
31,6.0,"HUMAN",9,6
31,6.0,"HUMAN",15,8
31,6.0,"HUMAN",16,9
31,6.0,"HUMAN",32,24
31,6.0,"HUMAN",20,9
31,6.0,"HUMAN",5,4
31,6.0,"HUMAN",26,30
31,6.0,"HUMAN",37,26
31,6.0,"HUMAN",16,17
31,6.0,"HUMAN",1,16
31,6.0,"HUMAN",5,36
31,6.0,"HUMAN",43,46
31,6.0,"HUMAN",44,47
31,6.0,"HUMAN",49,41
31,6.0,"HUMAN",34,41
31,6.0,"HUMAN",20,33
31,6.0,"HUMAN",19,44
31,6.0,"HUMAN",45,30
31,6.0,"HUMAN",48,37
31,6.0,"HUMAN",20,43
31,6.0,"HUMAN",19,48
31,6.0,"HUMAN",36,24
31,6.0,"HUMAN",19,15
31,6.0,"HUMAN",6,36
31,6.0,"HUMAN",46,39
31,6.0,"HUMAN",20,16
31,6.0,"ZOMBIE",45,25
31,6.0,"HUMAN",36,3
31,6.0,"HUMAN",37,23
31,6.0,"HUMAN",33,16
31,6.0,"HUMAN",1,31
31,6.0,"HUMAN",36,31
31,6.0,"HUMAN",23,10
31,6.0,"HUMAN",33,3
31,6.0,"HUMAN",20,38
31,6.0,"HUMAN",0,46
31,6.0,"HUMAN",2,20
31,6.0,"HUMAN",48,48
31,6.0,"HUMAN",4,14
31,6.0,"HUMAN",7,29
31,6.0,"HUMAN",44,10
31,6.0,"HUMAN",1,37
31,6.0,"HUMAN",1,8
31,6.0,"HUMAN",0,39
31,6.0,"ZOMBIE",10,34
31,6.0,"HUMAN",31,48
31,6.0,"HUMAN",12,40
31,6.0,"HUMAN",3,5
31,6.0,"HUMAN",46,46
31,6.0,"HUMAN",21,23
31,6.0,"HUMAN",44,2
31,6.0,"HUMAN",44,43
31,6.0,"HUMAN",12,28
31,6.0,"HUMAN",23,19
31,6.0,"HUMAN",5,10
31,6.0,"HUMAN",37,36
31,6.0,"HUMAN",40,16
31,6.0,"HUMAN",3,9
31,6.0,"ZOMBIE",46,25
31,6.0,"HUMAN",22,27
31,6.0,"ZOMBIE",0,22
31,6.0,"HUMAN",7,44
31,6.0,"HUMAN",32,38
31,6.0,"HUMAN",42,34
31,6.0,"HUMAN",7,34
31,6.0,"HUMAN",5,18
31,6.0,"ZOMBIE",10,34
31,6.0,"HUMAN",0,49
31,6.0,"HUMAN",35,36
31,6.0,"HUMAN",35,33
31,6.0,"HUMAN",3,15
31,6.0,"HUMAN",1,25
31,6.0,"HUMAN",11,44
31,6.0,"HUMAN",4,35
31,6.0,"HUMAN",19,18
31,6.0,"HUMAN",20,22
31,6.0,"HUMAN",14,37
31,6.0,"HUMAN",6,10
31,6.0,"HUMAN",16,38
31,6.0,"HUMAN",49,46
31,6.0,"HUMAN",20,34
31,6.0,"HUMAN",19,35
31,6.0,"HUMAN",24,4
31,6.0,"HUMAN",31,32
31,6.0,"HUMAN",48,10
31,6.0,"HUMAN",47,35
31,6.0,"HUMAN",24,27
31,6.0,"ZOMBIE",15,20
31,6.0,"HUMAN",5,15
31,6.0,"HUMAN",18,32
31,6.0,"HUMAN",24,12
31,6.0,"HUMAN",43,20
31,6.0,"HUMAN",2,39
31,6.0,"HUMAN",12,7
31,6.0,"ZOMBIE",46,3
31,6.0,"HUMAN",5,17
31,6.0,"HUMAN",13,34
31,6.0,"HUMAN",31,15
31,6.0,"HUMAN",40,42
31,7.0,"HUMAN",48,47
31,7.0,"HUMAN",25,5
31,7.0,"HUMAN",8,19
31,7.0,"HUMAN",40,6
31,7.0,"HUMAN",35,40
31,7.0,"HUMAN",10,28
31,7.0,"HUMAN",2,23
31,7.0,"HUMAN",39,33
31,7.0,"HUMAN",0,16
31,7.0,"HUMAN",6,36
31,7.0,"HUMAN",30,13
31,7.0,"HUMAN",42,33
31,7.0,"HUMAN",17,45
31,7.0,"HUMAN",7,49
31,7.0,"HUMAN",12,22
31,7.0,"HUMAN",19,7
31,7.0,"HUMAN",37,15
31,7.0,"HUMAN",4,26
31,7.0,"ZOMBIE",43,1
31,7.0,"HUMAN",4,18
31,7.0,"HUMAN",12,31
31,7.0,"HUMAN",45,40
31,7.0,"ZOMBIE",47,11
31,7.0,"HUMAN",33,42
31,7.0,"HUMAN",26,43
31,7.0,"HUMAN",11,42
31,7.0,"HUMAN",42,22
31,7.0,"ZOMBIE",2,40
31,7.0,"HUMAN",49,33
31,7.0,"HUMAN",22,34
31,7.0,"HUMAN",41,36
31,7.0,"HUMAN",20,17
31,7.0,"ZOMBIE",41,2
31,7.0,"HUMAN",26,43
31,7.0,"HUMAN",6,48
31,7.0,"HUMAN",28,6
31,7.0,"HUMAN",29,20
31,7.0,"HUMAN",30,27
31,7.0,"HUMAN",20,39
31,7.0,"HUMAN",23,28
31,7.0,"HUMAN",26,14
31,7.0,"HUMAN",34,3
31,7.0,"HUMAN",26,5
31,7.0,"HUMAN",47,37
31,7.0,"HUMAN",13,9
31,7.0,"HUMAN",36,38
31,7.0,"HUMAN",32,13
31,7.0,"HUMAN",39,19
31,7.0,"HUMAN",32,19
31,7.0,"HUMAN",33,42
31,7.0,"HUMAN",13,33
31,7.0,"HUMAN",24,38
31,7.0,"HUMAN",43,42
31,7.0,"HUMAN",24,20
31,7.0,"HUMAN",1,5
31,7.0,"HUMAN",40,5
31,7.0,"HUMAN",47,39
31,7.0,"HUMAN",14,36
31,7.0,"ZOMBIE",42,1
31,7.0,"ZOMBIE",15,22
31,7.0,"HUMAN",16,8
31,7.0,"HUMAN",32,20
31,7.0,"HUMAN",40,46
31,7.0,"ZOMBIE",2,9
31,7.0,"HUMAN",23,27
31,7.0,"HUMAN",34,5
31,7.0,"HUMAN",2,35
31,7.0,"HUMAN",11,24
31,7.0,"HUMAN",40,29
31,7.0,"HUMAN",24,27
31,7.0,"HUMAN",10,47
31,7.0,"HUMAN",17,3
31,7.0,"HUMAN",5,2
31,7.0,"HUMAN",42,20
31,7.0,"HUMAN",3,30
31,7.0,"HUMAN",40,4
31,7.0,"HUMAN",14,16
31,7.0,"HUMAN",38,3
31,7.0,"HUMAN",18,27
31,7.0,"HUMAN",18,1
31,7.0,"HUMAN",30,36
31,7.0,"HUMAN",27,1
31,7.0,"ZOMBIE",45,22
31,7.0,"HUMAN",28,10
31,7.0,"ZOMBIE",38,37
31,7.0,"HUMAN",18,36
31,7.0,"HUMAN",22,15
31,7.0,"HUMAN",34,13
31,7.0,"HUMAN",2,30
31,7.0,"HUMAN",33,31
31,7.0,"HUMAN",24,47
31,7.0,"HUMAN",40,21
31,7.0,"HUMAN",24,12
31,7.0,"ZOMBIE",7,31
31,7.0,"HUMAN",24,30
31,7.0,"HUMAN",43,17
31,7.0,"HUMAN",17,13
31,7.0,"ZOMBIE",15,20
31,7.0,"ZOMBIE",37,4
31,7.0,"HUMAN",40,40
31,7.0,"HUMAN",10,12
31,7.0,"HUMAN",39,23
31,7.0,"HUMAN",8,19
31,7.0,"HUMAN",7,23
31,7.0,"ZOMBIE",41,25
31,7.0,"HUMAN",12,29
31,7.0,"HUMAN",5,24
31,7.0,"HUMAN",21,37
31,7.0,"HUMAN",45,13
31,7.0,"HUMAN",49,37
31,7.0,"HUMAN",9,6
31,7.0,"HUMAN",15,8
31,7.0,"HUMAN",16,9
31,7.0,"HUMAN",32,24
31,7.0,"HUMAN",20,9
31,7.0,"HUMAN",5,4
31,7.0,"HUMAN",26,30
31,7.0,"HUMAN",37,26
31,7.0,"HUMAN",16,17
31,7.0,"HUMAN",1,16
31,7.0,"HUMAN",5,36
31,7.0,"HUMAN",43,46
31,7.0,"HUMAN",44,47
31,7.0,"HUMAN",49,41
31,7.0,"HUMAN",34,41
31,7.0,"HUMAN",20,33
31,7.0,"HUMAN",19,44
31,7.0,"HUMAN",45,30
31,7.0,"HUMAN",48,37
31,7.0,"HUMAN",20,43
31,7.0,"HUMAN",19,48
31,7.0,"HUMAN",36,24
31,7.0,"HUMAN",19,15
31,7.0,"ZOMBIE",47,11
31,7.0,"HUMAN",6,36
31,7.0,"HUMAN",46,39
31,7.0,"HUMAN",20,16
31,7.0,"ZOMBIE",44,25
31,7.0,"HUMAN",36,3
31,7.0,"HUMAN",37,23
31,7.0,"HUMAN",33,16
31,7.0,"HUMAN",1,31
31,7.0,"HUMAN",36,31
31,7.0,"HUMAN",23,10
31,7.0,"HUMAN",33,3
31,7.0,"HUMAN",20,38
31,7.0,"HUMAN",0,46
31,7.0,"HUMAN",2,20
31,7.0,"HUMAN",48,48
31,7.0,"HUMAN",4,14
31,7.0,"HUMAN",7,29
31,7.0,"HUMAN",44,10
31,7.0,"HUMAN",1,37
31,7.0,"HUMAN",1,8
31,7.0,"HUMAN",0,39
31,7.0,"ZOMBIE",9,34
31,7.0,"HUMAN",31,48
31,7.0,"HUMAN",12,40
31,7.0,"HUMAN",3,5
31,7.0,"HUMAN",46,46
31,7.0,"HUMAN",21,23
31,7.0,"HUMAN",44,2
31,7.0,"HUMAN",44,43
31,7.0,"HUMAN",12,28
31,7.0,"HUMAN",23,19
31,7.0,"HUMAN",5,10
31,7.0,"HUMAN",37,36
31,7.0,"HUMAN",40,16
31,7.0,"HUMAN",3,9
31,7.0,"ZOMBIE",46,25
31,7.0,"HUMAN",22,27
31,7.0,"ZOMBIE",0,22
31,7.0,"HUMAN",7,44
31,7.0,"HUMAN",32,38
31,7.0,"HUMAN",42,34
31,7.0,"HUMAN",7,34
31,7.0,"HUMAN",5,18
31,7.0,"ZOMBIE",10,33
31,7.0,"HUMAN",0,49
31,7.0,"HUMAN",35,36
31,7.0,"HUMAN",35,33
31,7.0,"HUMAN",3,15
31,7.0,"HUMAN",1,25
31,7.0,"HUMAN",11,44
31,7.0,"HUMAN",4,35
31,7.0,"HUMAN",19,18
31,7.0,"HUMAN",20,22
31,7.0,"HUMAN",14,37
31,7.0,"HUMAN",6,10
31,7.0,"HUMAN",16,38
31,7.0,"HUMAN",49,46
31,7.0,"HUMAN",20,34
31,7.0,"HUMAN",19,35
31,7.0,"HUMAN",24,4
31,7.0,"HUMAN",31,32
31,7.0,"HUMAN",48,10
31,7.0,"HUMAN",47,35
31,7.0,"HUMAN",24,27
31,7.0,"ZOMBIE",15,19
31,7.0,"HUMAN",5,15
31,7.0,"HUMAN",18,32
31,7.0,"HUMAN",24,12
31,7.0,"HUMAN",43,20
31,7.0,"HUMAN",1,36
31,7.0,"HUMAN",12,7
31,7.0,"ZOMBIE",45,4
31,7.0,"HUMAN",5,17
31,7.0,"HUMAN",13,34
31,7.0,"HUMAN",31,15
31,7.0,"HUMAN",40,42
31,8.0,"HUMAN",48,47
31,8.0,"HUMAN",25,5
31,8.0,"HUMAN",8,19
31,8.0,"HUMAN",40,6
31,8.0,"HUMAN",35,40
31,8.0,"HUMAN",10,28
31,8.0,"HUMAN",2,23
31,8.0,"HUMAN",39,33
31,8.0,"HUMAN",0,16
31,8.0,"HUMAN",6,36
31,8.0,"HUMAN",30,13
31,8.0,"HUMAN",42,33
31,8.0,"HUMAN",17,45
31,8.0,"HUMAN",7,49
31,8.0,"HUMAN",12,22
31,8.0,"HUMAN",19,7
31,8.0,"HUMAN",37,15
31,8.0,"HUMAN",4,26
31,8.0,"ZOMBIE",44,2
31,8.0,"HUMAN",4,18
31,8.0,"HUMAN",12,31
31,8.0,"HUMAN",45,40
31,8.0,"ZOMBIE",47,10
31,8.0,"HUMAN",33,42
31,8.0,"HUMAN",26,43
31,8.0,"HUMAN",11,42
31,8.0,"HUMAN",42,22
31,8.0,"ZOMBIE",2,39
31,8.0,"HUMAN",49,33
31,8.0,"HUMAN",22,34
31,8.0,"HUMAN",41,36
31,8.0,"HUMAN",20,17
31,8.0,"ZOMBIE",41,1
31,8.0,"HUMAN",26,43
31,8.0,"HUMAN",6,48
31,8.0,"HUMAN",28,6
31,8.0,"HUMAN",29,20
31,8.0,"HUMAN",30,27
31,8.0,"HUMAN",20,39
31,8.0,"HUMAN",23,28
31,8.0,"HUMAN",26,14
31,8.0,"HUMAN",34,3
31,8.0,"HUMAN",26,5
31,8.0,"HUMAN",47,37
31,8.0,"HUMAN",13,9
31,8.0,"HUMAN",36,38
31,8.0,"HUMAN",32,13
31,8.0,"HUMAN",39,19
31,8.0,"HUMAN",32,19
31,8.0,"HUMAN",33,42
31,8.0,"HUMAN",13,33
31,8.0,"HUMAN",24,38
31,8.0,"HUMAN",43,42
31,8.0,"HUMAN",24,20
31,8.0,"HUMAN",1,5
31,8.0,"HUMAN",40,5
31,8.0,"HUMAN",47,39
31,8.0,"HUMAN",14,36
31,8.0,"ZOMBIE",41,0
31,8.0,"ZOMBIE",15,22
31,8.0,"HUMAN",16,8
31,8.0,"HUMAN",32,20
31,8.0,"HUMAN",40,46
31,8.0,"ZOMBIE",2,8
31,8.0,"HUMAN",23,27
31,8.0,"HUMAN",34,5
31,8.0,"HUMAN",2,35
31,8.0,"HUMAN",11,24
31,8.0,"HUMAN",40,29
31,8.0,"HUMAN",24,27
31,8.0,"HUMAN",10,47
31,8.0,"HUMAN",17,3
31,8.0,"HUMAN",5,2
31,8.0,"HUMAN",42,20
31,8.0,"HUMAN",3,30
31,8.0,"HUMAN",40,4
31,8.0,"HUMAN",14,16
31,8.0,"HUMAN",38,3
31,8.0,"HUMAN",18,27
31,8.0,"HUMAN",18,1
31,8.0,"HUMAN",30,36
31,8.0,"HUMAN",27,1
31,8.0,"ZOMBIE",46,21
31,8.0,"HUMAN",28,10
31,8.0,"ZOMBIE",37,36
31,8.0,"HUMAN",18,36
31,8.0,"HUMAN",22,15
31,8.0,"HUMAN",34,13
31,8.0,"HUMAN",2,30
31,8.0,"HUMAN",33,31
31,8.0,"HUMAN",24,47
31,8.0,"HUMAN",40,21
31,8.0,"HUMAN",24,12
31,8.0,"ZOMBIE",6,32
31,8.0,"HUMAN",24,30
31,8.0,"HUMAN",43,17
31,8.0,"HUMAN",17,13
31,8.0,"ZOMBIE",14,20
31,8.0,"ZOMBIE",36,4
31,8.0,"HUMAN",40,40
31,8.0,"HUMAN",10,12
31,8.0,"HUMAN",39,23
31,8.0,"HUMAN",8,19
31,8.0,"HUMAN",7,23
31,8.0,"ZOMBIE",41,25
31,8.0,"HUMAN",12,29
31,8.0,"HUMAN",5,24
31,8.0,"HUMAN",21,37
31,8.0,"HUMAN",45,13
31,8.0,"HUMAN",49,37
31,8.0,"HUMAN",9,6
31,8.0,"HUMAN",15,8
31,8.0,"HUMAN",16,9
31,8.0,"HUMAN",32,24
31,8.0,"HUMAN",20,9
31,8.0,"HUMAN",5,4
31,8.0,"HUMAN",26,30
31,8.0,"HUMAN",37,26
31,8.0,"HUMAN",16,17
31,8.0,"HUMAN",1,16
31,8.0,"HUMAN",5,36
31,8.0,"HUMAN",43,46
31,8.0,"HUMAN",44,47
31,8.0,"HUMAN",49,41
31,8.0,"HUMAN",34,41
31,8.0,"HUMAN",20,33
31,8.0,"HUMAN",19,44
31,8.0,"HUMAN",45,30
31,8.0,"HUMAN",48,37
31,8.0,"HUMAN",20,43
31,8.0,"HUMAN",19,48
31,8.0,"HUMAN",36,24
31,8.0,"HUMAN",19,15
31,8.0,"ZOMBIE",46,11
31,8.0,"HUMAN",6,36
31,8.0,"HUMAN",46,39
31,8.0,"HUMAN",20,16
31,8.0,"ZOMBIE",44,25
31,8.0,"HUMAN",34,1
31,8.0,"HUMAN",37,23
31,8.0,"HUMAN",33,16
31,8.0,"HUMAN",1,31
31,8.0,"HUMAN",36,31
31,8.0,"ZOMBIE",37,36
31,8.0,"HUMAN",23,10
31,8.0,"HUMAN",33,3
31,8.0,"HUMAN",20,38
31,8.0,"HUMAN",0,46
31,8.0,"HUMAN",2,20
31,8.0,"HUMAN",48,48
31,8.0,"HUMAN",4,14
31,8.0,"HUMAN",7,29
31,8.0,"HUMAN",44,10
31,8.0,"HUMAN",1,37
31,8.0,"HUMAN",1,8
31,8.0,"HUMAN",0,39
31,8.0,"ZOMBIE",9,34
